amount,hour_of_day,age_hours,has_duplicate,bank_code,upi_handle,dispute_type
21424.95,12,33.83138654882656,0,HDFC,@ybl,WRONG_DEBIT
15372.23,17,12.198333684343217,0,SBI,@gpay,BENEFICIARY_NOT_CREDITED
7770.93,8,71.82326928296499,0,BOB,@okaxis,TRANSACTION_TIMEOUT
7583.07,11,0.2741774098621921,1,KOTAK,@phonepe,DUPLICATE_TRANSACTION
6034.21,10,17.771932607564956,1,BOB,@ybl,DUPLICATE_TRANSACTION
26143.74,17,70.68128997752268,0,ICICI,@gpay,WRONG_DEBIT
4048.39,14,10.555968067354542,0,SBI,@upi,TECHNICAL_DECLINE
4740.31,8,44.5968923143816,0,KOTAK,@ybl,WRONG_DEBIT
45802.07,14,46.4798775277647,0,AXIS,@gpay,BENEFICIARY_NOT_CREDITED
17138.65,1,89.86983552313868,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
28838.59,13,33.03511004484206,0,HDFC,@okaxis,WRONG_DEBIT
36777.1,15,164.10262143352134,0,SBI,@okaxis,BENEFICIARY_NOT_CREDITED
18921.58,7,140.6590351053461,0,HDFC,@paytm,TRANSACTION_TIMEOUT
7755.82,12,0.5096873658519501,1,AXIS,@gpay,DUPLICATE_TRANSACTION
10874.55,23,136.2446941038876,0,HDFC,@okaxis,TRANSACTION_TIMEOUT
14737.56,3,50.81484067856401,0,AXIS,@phonepe,WRONG_DEBIT
12535.5,8,183.341884021578,0,HDFC,@ybl,TRANSACTION_TIMEOUT
8070.66,22,16.432885319505907,1,PNB,@okaxis,DUPLICATE_TRANSACTION
13268.94,2,150.9693772589725,0,AXIS,@okaxis,TRANSACTION_TIMEOUT
594.25,10,6.075607043140577,0,ICICI,@gpay,TECHNICAL_DECLINE
5020.22,2,66.04463861041914,0,SBI,@okaxis,TRANSACTION_TIMEOUT
44245.54,17,154.17222156537585,0,AXIS,@ybl,BENEFICIARY_NOT_CREDITED
47050.37,12,23.59380956190538,0,AXIS,@upi,WRONG_DEBIT
5537.25,9,13.277451032781427,1,ICICI,@okaxis,DUPLICATE_TRANSACTION
8395.69,15,54.58607262730071,0,KOTAK,@upi,WRONG_DEBIT
2593.57,20,1.9752586714853018,0,KOTAK,@upi,TECHNICAL_DECLINE
413.51,12,0.3099960957326777,0,KOTAK,@phonepe,TECHNICAL_DECLINE
35980.23,11,48.77188110318763,0,KOTAK,@phonepe,WRONG_DEBIT
19733.46,12,11.305849596323528,0,BOB,@phonepe,BENEFICIARY_NOT_CREDITED
4611.76,14,4.876843593832007,1,KOTAK,@phonepe,DUPLICATE_TRANSACTION
56765.8,16,4.640359888518781,0,BOB,@paytm,BENEFICIARY_NOT_CREDITED
15052.38,8,86.80089064844222,0,PNB,@paytm,TRANSACTION_TIMEOUT
75098.57,9,1.7979157408426722,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
4102.82,16,62.72179168849943,0,HDFC,@gpay,BENEFICIARY_NOT_CREDITED
7764.83,9,1.2219875562044793,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
22282.2,19,35.011249329457414,0,KOTAK,@ybl,WRONG_DEBIT
3728.86,5,8.79571746842409,0,KOTAK,@upi,TECHNICAL_DECLINE
75041.24,13,26.696090480137634,0,ICICI,@upi,BENEFICIARY_NOT_CREDITED
26233.0,18,119.76733956534939,0,KOTAK,@upi,BENEFICIARY_NOT_CREDITED
831.09,11,1.378888946500024,0,BOB,@upi,TECHNICAL_DECLINE
2454.16,6,9.749373562131609,0,AXIS,@upi,TECHNICAL_DECLINE
99182.89,16,123.37159384728447,0,SBI,@okaxis,BENEFICIARY_NOT_CREDITED
16742.67,22,196.71288030507478,0,PNB,@upi,TRANSACTION_TIMEOUT
9552.02,15,21.83486939673307,1,HDFC,@upi,DUPLICATE_TRANSACTION
19157.67,18,125.39096281087605,0,ICICI,@phonepe,BENEFICIARY_NOT_CREDITED
370.2,13,8.318423313491138,0,AXIS,@ybl,TECHNICAL_DECLINE
27956.44,6,51.4595046408009,0,HDFC,@upi,WRONG_DEBIT
23825.65,7,50.44608164907606,0,SBI,@paytm,WRONG_DEBIT
3566.92,20,1.4129376495018064,1,SBI,@paytm,DUPLICATE_TRANSACTION
9013.76,14,16.369856428536018,1,BOB,@ybl,DUPLICATE_TRANSACTION
7107.24,15,166.01447379550694,0,HDFC,@ybl,TRANSACTION_TIMEOUT
49531.57,14,41.44703060006727,0,PNB,@upi,WRONG_DEBIT
2141.46,13,80.3745998790559,0,SBI,@paytm,TRANSACTION_TIMEOUT
17479.58,9,75.12408000183325,0,PNB,@ybl,TRANSACTION_TIMEOUT
5737.75,17,22.002579335602725,1,PNB,@phonepe,DUPLICATE_TRANSACTION
5166.04,18,2.4166026390339264,1,PNB,@ybl,DUPLICATE_TRANSACTION
8013.02,5,176.92429356531596,0,AXIS,@paytm,TRANSACTION_TIMEOUT
7408.6,12,5.917792430655062,1,HDFC,@ybl,DUPLICATE_TRANSACTION
5788.08,13,12.246602352079263,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
2609.6,13,56.23519955259928,0,SBI,@ybl,TRANSACTION_TIMEOUT
19777.7,16,71.95143113378117,0,PNB,@paytm,TRANSACTION_TIMEOUT
4414.79,8,9.378742699689512,1,HDFC,@phonepe,DUPLICATE_TRANSACTION
3765.04,11,66.60945935560628,0,HDFC,@gpay,BENEFICIARY_NOT_CREDITED
3436.42,18,146.4315687153228,0,AXIS,@gpay,BENEFICIARY_NOT_CREDITED
43270.36,4,57.093338962627364,0,PNB,@paytm,WRONG_DEBIT
7739.17,13,109.70362457231761,0,SBI,@phonepe,TRANSACTION_TIMEOUT
16283.66,23,45.71459153943298,0,SBI,@gpay,WRONG_DEBIT
34611.14,13,70.40424794475858,0,SBI,@gpay,WRONG_DEBIT
22754.53,11,158.82294452469804,0,KOTAK,@upi,BENEFICIARY_NOT_CREDITED
18278.4,14,131.6227565196192,0,HDFC,@phonepe,TRANSACTION_TIMEOUT
4458.39,7,11.711972591312184,0,KOTAK,@paytm,TECHNICAL_DECLINE
45581.86,11,20.32933946950381,0,AXIS,@ybl,BENEFICIARY_NOT_CREDITED
3810.32,20,6.721092079715387,0,SBI,@phonepe,TECHNICAL_DECLINE
83299.8,11,69.26323555712149,0,SBI,@paytm,BENEFICIARY_NOT_CREDITED
22079.33,23,25.040203570744236,0,SBI,@ybl,WRONG_DEBIT
18272.09,5,44.848402054095025,0,SBI,@paytm,WRONG_DEBIT
2052.54,15,10.67380372862608,0,SBI,@phonepe,TECHNICAL_DECLINE
6422.7,6,24.74444349738815,0,PNB,@okaxis,WRONG_DEBIT
4203.12,22,6.553953014850014,0,AXIS,@upi,TECHNICAL_DECLINE
9334.5,13,13.471593152966413,1,KOTAK,@gpay,DUPLICATE_TRANSACTION
5005.53,13,51.79325811057356,0,AXIS,@upi,TRANSACTION_TIMEOUT
3413.79,13,1.509806579268778,1,HDFC,@ybl,DUPLICATE_TRANSACTION
4375.52,14,8.337446357499502,0,SBI,@paytm,TECHNICAL_DECLINE
1083.71,16,3.0055684972967134,0,SBI,@gpay,TECHNICAL_DECLINE
41772.04,5,32.71265609404669,0,ICICI,@phonepe,WRONG_DEBIT
80819.85,14,89.50338409798646,0,HDFC,@upi,BENEFICIARY_NOT_CREDITED
31258.18,15,30.46394993003963,0,ICICI,@paytm,WRONG_DEBIT
9385.38,14,18.31906129524344,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
1631.21,4,190.65327967991465,0,BOB,@ybl,TRANSACTION_TIMEOUT
25201.98,11,22.293570707920356,0,PNB,@phonepe,BENEFICIARY_NOT_CREDITED
878.61,21,125.52881054883171,0,HDFC,@paytm,TRANSACTION_TIMEOUT
53038.54,10,29.02656892938485,0,PNB,@ybl,BENEFICIARY_NOT_CREDITED
30809.64,17,19.617809259417168,0,BOB,@okaxis,WRONG_DEBIT
4410.64,21,3.012843511664141,0,AXIS,@phonepe,TECHNICAL_DECLINE
3363.53,20,8.728884710556889,0,PNB,@paytm,TECHNICAL_DECLINE
8952.99,16,2.6391757406354293,1,BOB,@okaxis,DUPLICATE_TRANSACTION
182.03,8,12.508695397080896,1,HDFC,@phonepe,DUPLICATE_TRANSACTION
2755.02,18,7.296304274137908,0,HDFC,@phonepe,TECHNICAL_DECLINE
304.82,3,3.2132484927247975,0,ICICI,@gpay,TECHNICAL_DECLINE
71383.64,9,57.76601525390781,0,HDFC,@okaxis,BENEFICIARY_NOT_CREDITED
34774.42,1,24.415424668186557,0,PNB,@gpay,WRONG_DEBIT
95741.02,17,121.34991511360936,0,PNB,@ybl,BENEFICIARY_NOT_CREDITED
2992.46,20,2.2125336493340573,0,HDFC,@gpay,TECHNICAL_DECLINE
4950.95,22,29.86856222841506,0,SBI,@ybl,WRONG_DEBIT
44496.45,20,5.406216588429779,0,SBI,@ybl,WRONG_DEBIT
16606.26,8,69.91637185863749,0,HDFC,@gpay,TRANSACTION_TIMEOUT
56815.21,12,67.22200943390573,0,ICICI,@paytm,BENEFICIARY_NOT_CREDITED
16383.1,8,142.52789113972884,0,BOB,@okaxis,TRANSACTION_TIMEOUT
58686.4,14,101.00265406444841,0,BOB,@gpay,BENEFICIARY_NOT_CREDITED
189.55,18,70.59258794839769,0,ICICI,@gpay,TRANSACTION_TIMEOUT
36227.29,8,53.64626997081157,0,SBI,@ybl,WRONG_DEBIT
49795.91,10,127.75508768162241,0,AXIS,@phonepe,BENEFICIARY_NOT_CREDITED
17027.35,16,144.02119873967592,0,ICICI,@paytm,TRANSACTION_TIMEOUT
98007.36,18,58.67572010937256,0,HDFC,@phonepe,BENEFICIARY_NOT_CREDITED
9278.46,17,16.209893301809117,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
19956.99,11,2.841458484844493,0,AXIS,@gpay,WRONG_DEBIT
4399.79,6,9.531681676598266,0,ICICI,@gpay,TECHNICAL_DECLINE
327.37,10,23.83722196898744,1,PNB,@okaxis,DUPLICATE_TRANSACTION
7772.41,3,187.36181637886975,0,AXIS,@paytm,TRANSACTION_TIMEOUT
6728.06,17,8.737788107647283,1,BOB,@phonepe,DUPLICATE_TRANSACTION
5100.78,17,108.32283844070615,0,KOTAK,@upi,TRANSACTION_TIMEOUT
34422.68,16,14.405587565271762,0,ICICI,@phonepe,WRONG_DEBIT
25952.1,11,19.53325830110331,0,BOB,@phonepe,WRONG_DEBIT
6785.76,15,12.358996247720837,1,SBI,@okaxis,DUPLICATE_TRANSACTION
4646.59,3,7.074134156583364,0,HDFC,@ybl,TECHNICAL_DECLINE
1977.06,12,7.358696597469853,0,ICICI,@phonepe,TECHNICAL_DECLINE
2132.46,4,11.422469925148842,0,AXIS,@upi,TECHNICAL_DECLINE
1474.68,14,12.932939929239096,1,HDFC,@gpay,DUPLICATE_TRANSACTION
6875.08,8,66.6604092786338,0,ICICI,@okaxis,TRANSACTION_TIMEOUT
3548.22,11,11.58302328043113,0,PNB,@ybl,TECHNICAL_DECLINE
4123.84,1,1.9319904063718152,0,BOB,@gpay,TECHNICAL_DECLINE
186.96,14,5.965602196514521,0,PNB,@paytm,TECHNICAL_DECLINE
2685.89,9,103.15390923520278,0,HDFC,@gpay,TRANSACTION_TIMEOUT
13244.75,18,91.512047116856,0,AXIS,@gpay,TRANSACTION_TIMEOUT
66861.13,13,16.945563539823798,0,BOB,@upi,BENEFICIARY_NOT_CREDITED
69803.47,18,13.228314825286532,0,PNB,@gpay,BENEFICIARY_NOT_CREDITED
9502.83,19,16.805319092934656,1,BOB,@okaxis,DUPLICATE_TRANSACTION
16775.79,23,112.89673181535662,0,AXIS,@okaxis,TRANSACTION_TIMEOUT
44432.94,13,46.06063904626198,0,PNB,@phonepe,WRONG_DEBIT
9693.2,20,68.63299228381878,0,HDFC,@upi,TRANSACTION_TIMEOUT
4065.71,1,21.259831310142946,0,KOTAK,@gpay,WRONG_DEBIT
1326.58,23,5.619301275567805,0,KOTAK,@gpay,TECHNICAL_DECLINE
455.09,2,145.64646597974814,0,AXIS,@ybl,TRANSACTION_TIMEOUT
15738.38,11,145.9412217266611,0,ICICI,@upi,TRANSACTION_TIMEOUT
14675.47,14,36.361126056134445,0,ICICI,@okaxis,BENEFICIARY_NOT_CREDITED
1425.93,10,8.642001965952973,1,BOB,@ybl,DUPLICATE_TRANSACTION
9075.14,5,117.31017611429496,0,SBI,@phonepe,TRANSACTION_TIMEOUT
13521.61,1,73.05803751393252,0,HDFC,@upi,TRANSACTION_TIMEOUT
2675.15,11,2.240415581455928,0,HDFC,@phonepe,TECHNICAL_DECLINE
1614.16,1,2.727291468767116,0,AXIS,@gpay,TECHNICAL_DECLINE
1228.44,12,8.538049289512234,0,KOTAK,@ybl,TECHNICAL_DECLINE
4177.71,9,2.116151941836057,0,BOB,@paytm,TECHNICAL_DECLINE
46481.08,18,129.9003151923005,0,ICICI,@phonepe,BENEFICIARY_NOT_CREDITED
3978.82,9,5.364887394262827,0,AXIS,@paytm,TECHNICAL_DECLINE
11566.94,23,174.06757990386393,0,PNB,@okaxis,TRANSACTION_TIMEOUT
5309.62,11,3.1392545065666475,1,PNB,@paytm,DUPLICATE_TRANSACTION
9908.73,22,7.613579984394295,1,AXIS,@paytm,DUPLICATE_TRANSACTION
14282.5,22,146.1017420297751,0,KOTAK,@phonepe,TRANSACTION_TIMEOUT
14948.0,14,146.0163942928828,0,KOTAK,@upi,TRANSACTION_TIMEOUT
26038.89,18,37.20820469180152,0,AXIS,@gpay,WRONG_DEBIT
14951.22,2,180.71251244972214,0,BOB,@okaxis,TRANSACTION_TIMEOUT
62030.82,13,131.3047590435645,0,SBI,@okaxis,BENEFICIARY_NOT_CREDITED
7072.2,9,2.754384883464966,1,KOTAK,@phonepe,DUPLICATE_TRANSACTION
3541.04,20,98.4926488556522,0,PNB,@paytm,TRANSACTION_TIMEOUT
30976.76,14,15.391020920810913,0,AXIS,@okaxis,WRONG_DEBIT
2839.02,21,77.89871416082677,0,BOB,@okaxis,TRANSACTION_TIMEOUT
17678.49,11,92.3930771082648,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
13611.43,18,61.055981066942266,0,AXIS,@okaxis,TRANSACTION_TIMEOUT
8119.9,20,3.2434898651227844,1,HDFC,@okaxis,DUPLICATE_TRANSACTION
1259.74,0,7.014044027399673,0,SBI,@gpay,WRONG_DEBIT
4103.29,21,4.994602882517928,0,HDFC,@ybl,TECHNICAL_DECLINE
3265.39,13,11.722624240522926,1,KOTAK,@phonepe,DUPLICATE_TRANSACTION
12742.57,18,55.23977051930429,0,BOB,@paytm,WRONG_DEBIT
3526.5,14,1.1778593330800393,0,PNB,@upi,TECHNICAL_DECLINE
33223.62,0,0.11267300954781767,0,SBI,@upi,WRONG_DEBIT
51727.02,16,151.3352171452834,0,SBI,@gpay,BENEFICIARY_NOT_CREDITED
4889.33,18,21.595375056465336,1,SBI,@upi,DUPLICATE_TRANSACTION
4797.16,13,4.194851670006254,0,PNB,@gpay,TECHNICAL_DECLINE
1557.31,16,2.3804989326132087,0,HDFC,@phonepe,TECHNICAL_DECLINE
22886.25,18,33.4618991850374,0,PNB,@phonepe,WRONG_DEBIT
9084.07,6,62.25444616024312,0,SBI,@gpay,WRONG_DEBIT
3342.71,14,11.119098253215286,1,PNB,@ybl,DUPLICATE_TRANSACTION
10004.36,6,86.10499853854242,0,PNB,@gpay,TRANSACTION_TIMEOUT
16003.41,10,128.86893375098322,0,AXIS,@phonepe,TRANSACTION_TIMEOUT
10420.17,2,0.6534061250691598,0,PNB,@upi,WRONG_DEBIT
2244.26,2,3.0811288655706774,0,AXIS,@ybl,TECHNICAL_DECLINE
31514.45,21,45.19811073785733,0,BOB,@okaxis,WRONG_DEBIT
47783.0,13,6.14441242595531,0,PNB,@okaxis,WRONG_DEBIT
272.63,8,11.957385277240995,0,AXIS,@upi,TECHNICAL_DECLINE
12124.53,15,174.54380188593956,0,SBI,@ybl,TRANSACTION_TIMEOUT
7957.18,22,21.998713508244798,1,HDFC,@ybl,DUPLICATE_TRANSACTION
37559.86,5,20.86782901957146,0,ICICI,@phonepe,WRONG_DEBIT
8521.59,21,171.06954036084517,0,BOB,@upi,TRANSACTION_TIMEOUT
10979.39,11,54.51612685769978,0,AXIS,@okaxis,WRONG_DEBIT
71655.29,14,55.42943211531011,0,AXIS,@upi,BENEFICIARY_NOT_CREDITED
9843.44,10,158.85285480021713,0,AXIS,@okaxis,TRANSACTION_TIMEOUT
37331.27,21,35.94377723829257,0,KOTAK,@upi,WRONG_DEBIT
6559.34,12,19.48061396978826,1,BOB,@ybl,DUPLICATE_TRANSACTION
94755.09,15,126.11045108212257,0,HDFC,@gpay,BENEFICIARY_NOT_CREDITED
1854.53,19,154.04572827465586,0,BOB,@okaxis,TRANSACTION_TIMEOUT
6596.98,18,22.36885396895441,1,HDFC,@okaxis,DUPLICATE_TRANSACTION
3603.49,14,98.72936204044774,0,PNB,@phonepe,TRANSACTION_TIMEOUT
22685.03,9,98.37244569634402,0,HDFC,@upi,BENEFICIARY_NOT_CREDITED
4200.51,12,10.664087980281678,0,AXIS,@gpay,TECHNICAL_DECLINE
3177.05,12,14.461307138837295,0,ICICI,@upi,WRONG_DEBIT
39647.86,1,25.826615995729224,0,HDFC,@ybl,WRONG_DEBIT
6120.4,17,78.20753439002637,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
43567.64,16,7.782781411031087,0,ICICI,@upi,WRONG_DEBIT
76632.2,12,146.89870996531488,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
14997.63,21,143.91173712494628,0,KOTAK,@ybl,TRANSACTION_TIMEOUT
93135.46,16,154.9595697371486,0,ICICI,@okaxis,BENEFICIARY_NOT_CREDITED
58284.12,17,66.55869225108137,0,AXIS,@ybl,BENEFICIARY_NOT_CREDITED
16798.49,9,37.211685021789016,0,KOTAK,@upi,WRONG_DEBIT
23762.75,5,49.92444540800681,0,KOTAK,@ybl,WRONG_DEBIT
3851.34,3,3.907896485248925,0,PNB,@okaxis,TECHNICAL_DECLINE
9742.14,15,0.22717292004096112,1,PNB,@gpay,DUPLICATE_TRANSACTION
1311.71,22,9.904499808389176,0,ICICI,@gpay,TECHNICAL_DECLINE
10235.36,6,119.58669307780535,0,SBI,@ybl,TRANSACTION_TIMEOUT
7914.54,7,31.288236249721155,0,KOTAK,@okaxis,WRONG_DEBIT
8036.37,16,81.49894113808764,0,PNB,@gpay,BENEFICIARY_NOT_CREDITED
4955.05,16,3.1909532701475887,0,PNB,@upi,TECHNICAL_DECLINE
6780.87,18,59.98331659298393,0,AXIS,@paytm,BENEFICIARY_NOT_CREDITED
8771.09,11,99.07148126372843,0,KOTAK,@gpay,TRANSACTION_TIMEOUT
2279.13,13,8.67674640707551,1,ICICI,@upi,DUPLICATE_TRANSACTION
1683.5,15,8.018170776292564,0,BOB,@ybl,TECHNICAL_DECLINE
156.85,18,3.6326729836068337,1,ICICI,@okaxis,DUPLICATE_TRANSACTION
6122.69,11,19.137076777613906,1,SBI,@gpay,DUPLICATE_TRANSACTION
4283.92,16,7.34959562103626,0,HDFC,@phonepe,TECHNICAL_DECLINE
3572.42,22,14.367043134376699,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
18870.09,13,127.98970703003323,0,SBI,@upi,TRANSACTION_TIMEOUT
5395.04,8,150.73500387899804,0,SBI,@paytm,TRANSACTION_TIMEOUT
13720.52,16,85.29921185680982,0,BOB,@paytm,TRANSACTION_TIMEOUT
49935.66,11,52.27015579692417,0,HDFC,@okaxis,WRONG_DEBIT
340.68,17,5.762196896918892,0,AXIS,@upi,TECHNICAL_DECLINE
81973.07,14,126.27801176360848,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
54522.19,9,54.45010150576584,0,HDFC,@paytm,BENEFICIARY_NOT_CREDITED
28144.4,20,40.036232591084705,0,PNB,@ybl,WRONG_DEBIT
11931.36,8,86.55308517762525,0,AXIS,@paytm,TRANSACTION_TIMEOUT
1139.51,17,9.735828885908271,0,PNB,@okaxis,TECHNICAL_DECLINE
7600.86,12,167.44250595843778,0,SBI,@ybl,TRANSACTION_TIMEOUT
24602.57,12,40.07303787885768,0,BOB,@ybl,BENEFICIARY_NOT_CREDITED
5602.39,18,110.08042606754722,0,ICICI,@gpay,TRANSACTION_TIMEOUT
11585.43,4,71.74498057788975,0,BOB,@upi,TRANSACTION_TIMEOUT
18405.56,5,124.3037901028647,0,KOTAK,@paytm,TRANSACTION_TIMEOUT
551.59,12,81.98218700631244,0,ICICI,@okaxis,BENEFICIARY_NOT_CREDITED
4972.99,10,55.642369695872894,0,ICICI,@paytm,TRANSACTION_TIMEOUT
1519.98,10,10.899405387049473,0,HDFC,@phonepe,TECHNICAL_DECLINE
2698.23,13,52.01593541276216,0,AXIS,@upi,TRANSACTION_TIMEOUT
2192.63,19,0.9124224427057439,0,SBI,@okaxis,TECHNICAL_DECLINE
9072.85,13,105.4026754680526,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
58269.73,18,93.9605273571115,0,AXIS,@phonepe,BENEFICIARY_NOT_CREDITED
19541.97,7,107.10777743344933,0,SBI,@gpay,TRANSACTION_TIMEOUT
2261.98,16,6.325838179893023,0,KOTAK,@ybl,TECHNICAL_DECLINE
50843.53,18,115.06436252262542,0,SBI,@upi,BENEFICIARY_NOT_CREDITED
45541.99,12,19.909658175444417,0,PNB,@okaxis,BENEFICIARY_NOT_CREDITED
1340.51,8,3.1673525832381086,0,BOB,@upi,TECHNICAL_DECLINE
4670.26,2,11.025827804369392,0,ICICI,@okaxis,TECHNICAL_DECLINE
18518.49,16,42.912719478739525,0,AXIS,@ybl,BENEFICIARY_NOT_CREDITED
24081.82,11,14.252932426689098,0,ICICI,@okaxis,BENEFICIARY_NOT_CREDITED
51763.72,16,62.65483374925344,0,BOB,@paytm,BENEFICIARY_NOT_CREDITED
498.78,17,9.071446320067531,0,BOB,@okaxis,TECHNICAL_DECLINE
6708.99,15,138.0793644511096,0,PNB,@okaxis,TRANSACTION_TIMEOUT
1355.65,10,19.535417424675604,1,HDFC,@upi,DUPLICATE_TRANSACTION
45915.42,10,42.42199963990792,0,SBI,@phonepe,WRONG_DEBIT
74074.16,16,39.42916008400867,0,SBI,@okaxis,BENEFICIARY_NOT_CREDITED
28796.06,14,122.80261418025893,0,HDFC,@okaxis,BENEFICIARY_NOT_CREDITED
2844.77,22,4.437706820449208,1,AXIS,@gpay,DUPLICATE_TRANSACTION
2152.66,4,76.64346203752079,0,ICICI,@gpay,TRANSACTION_TIMEOUT
38761.35,13,24.208900399846385,0,ICICI,@phonepe,WRONG_DEBIT
8780.15,13,14.700773110071864,1,AXIS,@phonepe,DUPLICATE_TRANSACTION
3385.68,0,6.843860453005262,0,BOB,@gpay,TECHNICAL_DECLINE
1010.93,22,1.4404585892925748,0,AXIS,@paytm,TECHNICAL_DECLINE
2501.43,15,9.166885581243568,0,SBI,@upi,TECHNICAL_DECLINE
10134.52,17,70.2376239768912,0,PNB,@ybl,TRANSACTION_TIMEOUT
4704.19,14,5.941222795379537,1,KOTAK,@ybl,DUPLICATE_TRANSACTION
4467.9,20,171.56911294424282,0,PNB,@gpay,TRANSACTION_TIMEOUT
16926.32,13,52.13824408144716,0,AXIS,@upi,TRANSACTION_TIMEOUT
4979.26,16,9.724962949088503,0,SBI,@paytm,TECHNICAL_DECLINE
34337.29,9,19.97578060409908,0,SBI,@upi,WRONG_DEBIT
22240.15,4,43.24330083117298,0,ICICI,@okaxis,WRONG_DEBIT
34344.81,0,66.8937534077757,0,KOTAK,@gpay,WRONG_DEBIT
6928.39,10,9.714274827663733,1,ICICI,@ybl,DUPLICATE_TRANSACTION
875.86,9,4.629733017468612,0,HDFC,@phonepe,TECHNICAL_DECLINE
1591.02,2,8.854032965114301,0,AXIS,@ybl,TECHNICAL_DECLINE
3477.62,14,23.00311868367616,0,KOTAK,@okaxis,WRONG_DEBIT
3375.35,20,95.99118229858277,0,HDFC,@upi,TRANSACTION_TIMEOUT
3953.97,17,5.524237782114396,0,HDFC,@okaxis,TECHNICAL_DECLINE
1590.38,15,3.9519698660230653,0,SBI,@gpay,TECHNICAL_DECLINE
4051.43,11,2.3495593734074456,0,AXIS,@phonepe,TECHNICAL_DECLINE
3170.61,4,5.248544232986008,0,ICICI,@okaxis,TECHNICAL_DECLINE
3807.06,16,124.70690818579376,0,HDFC,@phonepe,BENEFICIARY_NOT_CREDITED
39895.46,1,29.42971154773764,0,AXIS,@ybl,WRONG_DEBIT
741.78,10,12.833503265397052,1,SBI,@ybl,DUPLICATE_TRANSACTION
1287.43,14,9.376649739869857,0,BOB,@gpay,TECHNICAL_DECLINE
17314.55,16,190.4042054616441,0,ICICI,@ybl,TRANSACTION_TIMEOUT
4399.36,17,9.250884993874326,0,HDFC,@phonepe,TECHNICAL_DECLINE
936.18,2,2.6723380809843973,0,HDFC,@ybl,TECHNICAL_DECLINE
124.97,22,10.226490084258888,1,ICICI,@okaxis,DUPLICATE_TRANSACTION
41460.96,16,26.782486008182406,0,ICICI,@paytm,WRONG_DEBIT
11229.42,21,188.04190764041763,0,ICICI,@ybl,TRANSACTION_TIMEOUT
4651.44,13,5.316545262505103,0,ICICI,@okaxis,TECHNICAL_DECLINE
8568.78,21,110.89204310611663,0,AXIS,@ybl,TRANSACTION_TIMEOUT
7490.73,11,133.7465193127872,0,AXIS,@gpay,TRANSACTION_TIMEOUT
29415.76,9,54.18138698156766,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
9679.68,21,67.88746689093351,0,HDFC,@phonepe,TRANSACTION_TIMEOUT
9023.89,22,59.40578938887326,0,PNB,@okaxis,WRONG_DEBIT
3713.2,17,0.7763023697546969,0,PNB,@okaxis,TECHNICAL_DECLINE
80689.47,17,75.74153058423492,0,ICICI,@phonepe,BENEFICIARY_NOT_CREDITED
10126.63,11,167.19638436913408,0,PNB,@gpay,TRANSACTION_TIMEOUT
26367.11,4,20.74536320393064,0,HDFC,@paytm,WRONG_DEBIT
9021.89,9,132.7979895619662,0,PNB,@phonepe,BENEFICIARY_NOT_CREDITED
1299.01,12,4.547701211015339,0,KOTAK,@upi,TECHNICAL_DECLINE
21463.3,21,59.1939234752193,0,HDFC,@phonepe,WRONG_DEBIT
63153.8,15,15.918526310994931,0,PNB,@phonepe,BENEFICIARY_NOT_CREDITED
35260.94,14,47.776684814074244,0,SBI,@paytm,WRONG_DEBIT
2167.42,9,24.171491263387374,0,SBI,@paytm,WRONG_DEBIT
2977.09,4,7.514319194336923,0,HDFC,@ybl,TECHNICAL_DECLINE
3152.56,1,11.122233836425924,0,AXIS,@phonepe,TECHNICAL_DECLINE
3969.2,19,2.903953522327561,0,AXIS,@upi,TECHNICAL_DECLINE
74040.65,17,158.88741776198344,0,PNB,@gpay,BENEFICIARY_NOT_CREDITED
4302.2,6,109.32438859729436,0,AXIS,@gpay,TRANSACTION_TIMEOUT
3113.57,13,18.509170623419372,1,PNB,@paytm,DUPLICATE_TRANSACTION
863.79,23,81.58153506985526,0,SBI,@paytm,TRANSACTION_TIMEOUT
87182.21,11,44.525999877218446,0,PNB,@upi,BENEFICIARY_NOT_CREDITED
3190.29,22,4.883658921841764,0,PNB,@gpay,TECHNICAL_DECLINE
272.57,1,8.755574318903648,0,SBI,@phonepe,TECHNICAL_DECLINE
5957.81,19,13.170551601322568,1,SBI,@upi,DUPLICATE_TRANSACTION
4352.12,17,9.588389104900621,0,AXIS,@ybl,TECHNICAL_DECLINE
8437.47,9,7.238186897679372,1,PNB,@okaxis,DUPLICATE_TRANSACTION
2278.84,14,55.74131093787844,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
4294.06,15,173.3444938221169,0,KOTAK,@okaxis,TRANSACTION_TIMEOUT
44388.24,13,69.06578593252523,0,KOTAK,@paytm,WRONG_DEBIT
